DBMS	RUNID	QUERYNUM	UPPER_CARD	LOWER_CARD	UPPER_GEN	LOWER_GEN	UPPER_PLAN	LOWER_PLAN	UPPER_CQT	LOWER_CQT	UPPER_GEN_TXT	LOWER_GEN_TXT
pgsql	230	31	920000	910000	4	4	130424525843492416	3481643270204275200	810	800	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	31	1730000	1720000	4	4	3481643270204275200	130424525843492416	1245	1195	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	31	1830000	1820000	4	4	3481643270204275200	130424525843492416	1305	1250	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	31	1860000	1850000	4	4	130424525843492416	3481643270204275200	1270	1315	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	31	1880000	1870000	4	4	3481643270204275200	130424525843492416	1340	1275	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	33	1000000	990000	4	4	-2649756955154575616	-6164371263313520640	1905	1660	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	34	450000	440000	4	4	-7960723085645264160	-6133534801611327488	1085	1160	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	34	700000	690000	4	4	-6133534801611327488	-7960723085645264160	1625	1545	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	34	880000	870000	4	4	-2618920493452382464	1630138992167722048	1540	1530	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	34	1040000	1030000	4	4	-6032256962645377792	-2618920493452382464	1780	1770	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	34	1050000	1040000	4	4	-6032256962645377792	-6032256962645377792	1795	1780	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	35	730000	720000	4	4	-4435749119089356032	-2066393482809691072	1200	990	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	36	240000	230000	4	4	4251701766275822848	-8248452474818351616	1275	1245	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	36	1040000	1030000	4	4	5474704064161241856	5474704064161241856	2295	2290	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	420000	410000	4	4	3855880499134170368	1132243816978247424	1125	1160	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	620000	610000	4	4	7851443236480035104	-8002313231512780032	1230	1255	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	880000	870000	4	4	-8002313231512780032	5690176712319399168	1720	1705	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	900000	890000	4	4	5690176712319399168	-8002313231512780032	1760	1745	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	1020000	1010000	4	4	557542873155321600	557542873155321600	2100	2075	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	1070000	1060000	4	4	1132243816978247424	557542873155321600	2620	2182.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	1100000	1090000	4	4	1132243816978247424	557542873155321600	2690	2235	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	1720000	1710000	4	4	557542873155321600	-1499665891305776384	3300	3595	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	1770000	1760000	4	4	557542873155321600	557542873155321600	3405	3380	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	1830000	1820000	4	4	-1499665891305776384	557542873155321600	3900	3525	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	40	20000	10000	2	6	-1507738171584367916	5197537636032739830	20	10	Seq Scan,Sort	HashAggregate,Seq Scan
pgsql	230	41	900000	890000	4	4	130424525843492416	3481643270204275200	750	740	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	41	960000	950000	4	4	3481643270204275200	3481643270204275200	780	775	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	41	1740000	1730000	4	4	3481643270204275200	130424525843492416	1160	1110	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	41	1780000	1770000	4	4	130424525843492416	130424525843492416	1130	1130	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	44	1000000	990000	4	4	-124588802348573316	7283995216456782204	2260	2030	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	46	30000	20000	4	4	-664993968074255104	4312382620442613760	950	890	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	530000	520000	4	4	9128666290020658688	8985211363034402048	1490	1765	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	830000	820000	4	4	-4100104474488295936	8985211363034402048	1715	1965	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1030000	1020000	4	4	-4100104474488295936	-6876909037282546176	1895	2065	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1430000	1420000	4	4	-5405326788409129728	-6876909037282546176	2330	2320	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1720000	1710000	4	4	-6338598836985522944	-6876909037282546176	2430	2502.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1760000	1750000	4	4	4379119605375886592	-6338598836985522944	2460	2465	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1770000	1760000	4	4	-6876909037282546176	4379119605375886592	2540	2460	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1970000	1960000	4	4	-6876909037282546176	-6876909037282546176	2675	2660	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1980000	1970000	4	4	-5405326788409129728	-6876909037282546176	2685	2675	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	47	370000	360000	4	4	9203335206099014144	711344309423200256	1325	1305	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	47	1230000	1220000	4	4	5593637692847474432	9203335206099014144	2290	2995	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	47	1760000	1750000	4	4	-3846385145589428992	3555665445207381248	2915	2895	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	48	880000	870000	4	4	2143301839435630972	-5804834437290764932	1825	2010	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	51	450000	440000	4	4	3160042074072256000	-1036501846241345632	640	610	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	51	1700000	1690000	4	4	3160042074072256000	-1036501846241345632	1330	1380	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	53	220000	210000	4	4	-6179789494164617216	-4789300127480653824	815	840	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	53	330000	320000	4	4	-4593641309005558560	-4736784562174150944	900	945	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	53	970000	960000	4	4	-4789300127480653824	-6179789494164617216	1405	1395	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	53	1810000	1800000	4	4	-6179789494164617216	-4789300127480653824	2060	1990	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	54	500000	490000	4	4	152968139869777408	-5567606240770670336	825	830	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	54	860000	850000	4	4	-5567606240770670336	-5567606240770670336	1360	1340	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	54	940000	930000	4	4	152968139869777408	-5567606240770670336	1485	1480	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	54	1830000	1820000	4	4	2924384655905143552	-5750953190727932864	2685	2615	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	54	1850000	1840000	4	4	-5750953190727932864	-5750953190727932864	2642.5	2637.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	55	90000	80000	4	4	-4435749119089356032	-2066393482809691072	145	95	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	55	100000	90000	4	4	-4435749119089356032	-4435749119089356032	165	145	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	56	30000	20000	4	4	-664993968074255104	1129919576789648640	940	865	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	56	420000	410000	4	4	1363460247827793632	-664993968074255104	1405	1410	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	20000	10000	4	4	161008615081618944	-2410984515491172864	670	630	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	30000	20000	4	4	-1941372403077444096	161008615081618944	705	670	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1770000	1760000	4	4	-3557103816662156224	-4348743308793781184	3305	3225	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1820000	1810000	4	4	-4348743308793781184	-5926459452941821184	3315	3360	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	59	40000	30000	4	4	1861538226927016192	1861538226927016192	50	40	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	59	100000	90000	4	4	-8588427621355839744	-8588427621355839744	185	170	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	59	690000	680000	4	4	-8588427621355839744	1861538226927016192	1470	1295	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	59	830000	820000	4	4	1861538226927016192	-8588427621355839744	1620	1825	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	61	110000	100000	4	4	-8801500291024537732	-7565399631423067076	510	470	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	61	210000	200000	4	4	-8801500291024537732	-7565399631423067076	605	570	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	61	530000	520000	4	4	-7565399631423067076	-8801500291024537732	940	965	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	61	930000	920000	4	4	-7565399631423067076	-8801500291024537732	1385	1375	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	63	430000	420000	4	4	-8400291577632723524	5239958808609207740	1265	1260	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	63	1650000	1640000	4	4	5239958808609207740	-8400291577632723524	2905	2930	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	63	1910000	1900000	4	4	-6260611304895257732	-8400291577632723524	3220	3275	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	740000	730000	4	4	8613235306687568252	8613235306687568252	1310	1295	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	750000	740000	4	4	5059869588418938300	8613235306687568252	1300	1310	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	900000	890000	4	4	8613235306687568252	8613235306687568252	1585	1565	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	910000	900000	4	4	1976615355535701372	8613235306687568252	1600	1585	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	1920000	1910000	4	4	1976615355535701372	8613235306687568252	4065	4075	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	1950000	1940000	4	4	8613235306687568252	1976615355535701372	4205	4135	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	1990000	1980000	4	4	1976615355535701372	8613235306687568252	4300	4305	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	65	50000	40000	4	4	-4326997118117122692	-4369347536188613892	70	40	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	65	90000	80000	4	4	-4326997118117122692	-4369347536188613892	130	85	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	65	180000	170000	4	4	-4326997118117122692	-4369347536188613892	290	210	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	65	690000	680000	4	4	-4326997118117122692	-4369347536188613892	1480	1275	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	71	210000	200000	4	4	130424525843492416	3481643270204275200	460	425	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	71	480000	470000	4	4	130424525843492416	130424525843492416	610	605	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	71	920000	910000	4	4	3481643270204275200	130424525843492416	840	830	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	71	1700000	1690000	4	4	3481643270204275200	130424525843492416	1280	1225	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	71	1740000	1730000	4	4	130424525843492416	3481643270204275200	1250	1295	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	71	1810000	1800000	4	4	3481643270204275200	130424525843492416	1340	1285	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	74	210000	200000	4	4	-5001677679930013184	8266659365384818976	640	600	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	74	1670000	1660000	4	4	8467689805262669568	7329910982198337792	2345	2370	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	74	1890000	1880000	4	4	8467689805262669568	7329910982198337792	2650	2685	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	74	1920000	1910000	4	4	8467689805262669568	8467689805262669568	2685	2670	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	50000	40000	4	4	711344309423200256	-1269006117269944320	480	510	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	490000	480000	4	4	1100398775919834336	1100398775919834336	1195	1185	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	830000	820000	4	4	-3846385145589428992	5593637692847474432	1855	1835	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	930000	920000	4	4	9203335206099014144	-1715251034548937216	1865	1840	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1170000	1160000	4	4	9203335206099014144	9203335206099014144	2325	2305	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1190000	1180000	4	4	5593637692847474432	7869195338976137984	2425	2407.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1230000	1220000	4	4	7869195338976137984	9203335206099014144	2495	2435	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1500000	1490000	4	4	5593637692847474432	7869195338976137984	2940	2925	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1690000	1680000	4	4	3555665445207381248	-3846385145589428992	3180	3165	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1720000	1710000	4	4	-3846385145589428992	3555665445207381248	3230	3210	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	560000	550000	4	4	-6503829829212328448	580579383756975360	1945	1560	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	760000	750000	4	4	580579383756975360	2360924358636520704	2140	2725	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	900000	890000	4	4	-1525878285200959232	580579383756975360	2535	2485	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	1740000	1730000	4	4	2334219952675677248	-7258124217847258048	4790	4705	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	1840000	1830000	4	4	2334219952675677248	-7258124217847258048	5155	5070	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	80	20000	10000	2	6	-1507738171584367916	5197537636032739830	30	10	Seq Scan,Sort	HashAggregate,Seq Scan
pgsql	230	83	370000	360000	4	4	-7804913052145353984	4526675609982996992	930	920	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	600000	590000	4	4	1623826227716941088	-7804913052145353984	1070	1085	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	1440000	1430000	4	4	-7804913052145353984	-946559848440574464	1660	1650	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	1650000	1640000	4	4	-9166294037828535040	-7804913052145353984	1750	1800	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	1700000	1690000	4	4	-9166294037828535040	-9166294037828535040	1785	1775	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	1900000	1890000	4	4	-946559848440574464	-946559848440574464	1990	1960	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	84	890000	880000	4	4	1976615355535701372	5059869588418938300	2265	2580	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	84	940000	930000	4	4	8613235306687568252	8613235306687568252	2385	2350	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	86	440000	430000	4	4	6850514676284817724	6504894464835268476	1735	1725	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	320000	310000	4	4	6035389886534822268	-7817796486637237508	885	860	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	340000	330000	4	4	-7817796486637237508	6035389886534822268	910	905	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	350000	340000	4	4	6035389886534822268	-7817796486637237508	940	910	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	920000	910000	4	4	-5218301703271423684	8828606794529084	1810	1785	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	980000	970000	4	4	-5814821201803965060	8828606794529084	2115	1945	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	1010000	1000000	4	4	-5814821201803965060	8828606794529084	2185	2045	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	1070000	1060000	4	4	-5814821201803965060	-7817796486637237508	2325	2475	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	1650000	1640000	4	4	-7817796486637237508	-5804834437290764932	3770	3800	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	1670000	1660000	4	4	-5804834437290764932	-5804834437290764932	3850	3820	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	93	270000	260000	4	4	6167217398814830336	2083074441765287168	960	985	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	93	440000	430000	4	4	2083074441765287168	6167217398814830336	1145	1115	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	93	730000	720000	4	4	-5716001901218793760	6167217398814830336	1385	1390	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	93	820000	810000	4	4	-5716001901218793760	-5716001901218793760	1470	1465	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	93	1890000	1880000	4	4	2083074441765287168	2083074441765287168	2455	2447.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	96	540000	530000	4	4	-3843757133773050624	5182362726636899840	1895	1605	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	96	850000	840000	4	4	4406242482973176064	5893304036495674624	2170	2160	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	96	920000	910000	4	4	9128666290020658688	9128666290020658688	2005	2000	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	96	930000	920000	4	4	1576771852230503936	9128666290020658688	2025	2005	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	96	940000	930000	4	4	-3215195368145312032	1576771852230503936	2220	2025	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	96	1650000	1640000	4	4	6065375013612017664	-3215195368145312032	2847.5	2830	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	96	1800000	1790000	4	4	6065375013612017664	4379119605375886592	2980	2925	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	97	180000	170000	4	4	1830307165772025600	-1684307142386919424	1045	895	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	97	990000	980000	4	4	6714346524701680704	3224289651296039648	2595	2095	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	97	1020000	1010000	4	4	6714346524701680704	3224289651296039648	2635	2155	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	97	1250000	1240000	4	4	8139980943639875328	-7735316702212727744	2980	2895	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	97	1570000	1560000	4	4	4625366635480930304	8139980943639875328	3145	3325	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	98	210000	200000	4	4	2360924358636520704	-6503829829212328448	675	675	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	98	740000	730000	4	4	-6503829829212328448	-6503829829212328448	1895	1855	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	98	840000	830000	4	4	2856137029885638912	580579383756975360	1710	1690	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	98	870000	860000	4	4	-1525878285200959232	-1525878285200959232	1770	1750	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	98	880000	870000	4	4	580579383756975360	-1525878285200959232	1790	1770	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	98	940000	930000	4	4	2856137029885638912	-8743230706043068672	1910	2025	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	98	960000	950000	4	4	-8743230706043068672	-8743230706043068672	2080	2065	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	98	980000	970000	4	4	-2133735171696222464	-2133735171696222464	2130	2112.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	98	2000000	1990000	4	4	4097035969803697216	-6616627354425410496	4285	4195	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	99	30000	20000	4	4	1861538226927016192	6593190827245167680	50	20	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	99	120000	110000	4	4	6593190827245167680	1861538226927016192	180	210	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	99	130000	120000	4	4	1861538226927016192	6593190827245167680	255	180	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	99	970000	960000	4	4	-4727012116135585024	1861538226927016192	2765	2975	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
oracle	228	3	610000	600000	4	4	-3671849721090545270	-7698899653375126246	590	490	HASH JOIN,SELECT STATEMENT,SORT	HASH JOIN,SELECT STATEMENT,SORT
oracle	228	3	950000	940000	4	4	1885933243521602314	-3671849721090545270	745	762.5	HASH JOIN,SELECT STATEMENT,SORT	HASH JOIN,SELECT STATEMENT,SORT
oracle	228	6	30000	20000	5	5	938357747223311834	938357747223311834	240	230	HASH,HASH JOIN,SELECT STATEMENT,VIEW	HASH,HASH JOIN,SELECT STATEMENT,VIEW
oracle	228	15	20000	10000	2	2	947151703551086390	3747843752616656662	10	5	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	228	17	1030000	1020000	2	2	273418279858520374	109124455506535862	595	625	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	228	21	730000	720000	4	4	-1115856483386615766	-983819584362917766	330	350	HASH JOIN,SELECT STATEMENT,SORT	HASH JOIN,SELECT STATEMENT,SORT
oracle	228	24	90000	80000	3	3	-4366303954624231222	-4366303954624231222	130	120	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	228	33	590000	580000	2	2	-3376869208839423434	4011132575839898838	290	290	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	228	35	80000	70000	2	2	947151703551086390	3747843752616656662	30	20	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	228	35	100000	90000	2	2	3747843752616656662	947151703551086390	20	30	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	228	36	100000	90000	2	2	1802138631978462182	6639998699893183398	200	200	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	228	36	770000	760000	2	2	5334417901308771430	1802138631978462182	722.5	630	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	228	37	950000	940000	2	2	-5132366203798023914	-5029316213250235114	807.5	805	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	228	38	530000	520000	2	2	-1529654925054579338	-7743141224232393162	410	250	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	228	38	1140000	1130000	2	2	-7743141224232393162	353366694984426678	645	642.5	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
